REGION,SETTLEMENTDATE,TOTALDEMAND,RRP_MWh,PERIODTYPE,RRP_KWh,max rrp,min rrp,min Totaldemand,max totaldemand
NSW1,12/7/18 7:00,9598.59,158.38,TRADE,0.15838,,,,
NSW1,12/7/18 7:30,10039.4,95.46,TRADE,0.09546,,,,
NSW1,12/7/18 8:00,10385.39,137.44,TRADE,0.13744,,,,
NSW1,12/7/18 8:30,10481.58,299.6,TRADE,0.2996,,,,
NSW1,12/7/18 9:00,10378.65,134.13,TRADE,0.13413,,,,
NSW1,12/7/18 9:30,10118.72,90.43,TRADE,0.09043,,,,
NSW1,12/7/18 10:00,9855.51,85.27,TRADE,0.08527,,,,
NSW1,12/7/18 10:30,9548.76,77.19,TRADE,0.07719,,,,
NSW1,12/7/18 11:00,9245.63,75.31,TRADE,0.07531,,,,
NSW1,12/7/18 11:30,8949.94,57.28,TRADE,0.05728,,,,
NSW1,12/7/18 12:00,8751.64,58.07,TRADE,0.05807,,,,
NSW1,12/7/18 12:30,8645.52,53.33,TRADE,0.05333,,,,
NSW1,12/7/18 13:00,8520.64,53.44,TRADE,0.05344,,,,
NSW1,12/7/18 13:30,8386.41,55.24,TRADE,0.05524,,,,
NSW1,12/7/18 14:00,8304.77,54.36,TRADE,0.05436,,,,
NSW1,12/7/18 14:30,8352.23,54.49,TRADE,0.05449,,,,
NSW1,12/7/18 15:00,8498.43,62.68,TRADE,0.06268,,,,
NSW1,12/7/18 15:30,8626.65,67.32,TRADE,0.06732,,,,
NSW1,12/7/18 16:00,8830.94,70.85,TRADE,0.07085,,,,
NSW1,12/7/18 16:30,9147.66,70.66,TRADE,0.07066,,,,
NSW1,12/7/18 17:00,9674.96,91.87,TRADE,0.09187,,,,
NSW1,12/7/18 17:30,10322.3,126.69,TRADE,0.12669,,,,
NSW1,12/7/18 18:00,10959.82,207.69,TRADE,0.20769,,,,
NSW1,12/7/18 18:30,11076.08,111.97,TRADE,0.11197,,,,
NSW1,12/7/18 19:00,11162.12,105.17,TRADE,0.10517,,,,
NSW1,12/7/18 19:30,10952.01,94.22,TRADE,0.09422,,,,
NSW1,12/7/18 20:00,10819.83,205.95,TRADE,0.20595,,,,
NSW1,12/7/18 20:30,10682.75,144.6,TRADE,0.1446,,,,
NSW1,12/7/18 21:00,10512.45,113.34,TRADE,0.11334,,,,
NSW1,12/7/18 21:30,10300.77,122.82,TRADE,0.12282,,,,
NSW1,12/7/18 22:00,9963.82,90.48,TRADE,0.09048,,,,
NSW1,12/7/18 22:30,9758.13,134.29,TRADE,0.13429,,,,
NSW1,12/7/18 23:00,9455.35,106.98,TRADE,0.10698,,,,
NSW1,12/7/18 23:30,9249.18,94.75,TRADE,0.09475,,,,
NSW1,13/7/18 0:00,9075.67,89.42,TRADE,0.08942,,,,
NSW1,13/7/18 0:30,8779.84,77.69,TRADE,0.07769,,,,
NSW1,13/7/18 1:00,8564.15,68.04,TRADE,0.06804,,,,
NSW1,13/7/18 1:30,8372.3,62.87,TRADE,0.06287,,,,
NSW1,13/7/18 2:00,8157.01,63.58,TRADE,0.06358,,,,
NSW1,13/7/18 2:30,7835.65,63.01,TRADE,0.06301,,,,
NSW1,13/7/18 3:00,7545.14,62.5,TRADE,0.0625,,,,
NSW1,13/7/18 3:30,7359.51,56.42,TRADE,0.05642,,,,
NSW1,13/7/18 4:00,7245.07,57.14,TRADE,0.05714,,,,
NSW1,13/7/18 4:30,7273.67,57.71,TRADE,0.05771,,,,
NSW1,13/7/18 5:00,7397.46,53.97,TRADE,0.05397,,,,
NSW1,13/7/18 5:30,7727.77,54.58,TRADE,0.05458,,,,
NSW1,13/7/18 6:00,8146.45,57.71,TRADE,0.05771,,,,
NSW1,13/7/18 6:30,8914.64,70.53,TRADE,0.07053,,,,
NSW1,13/7/18 7:00,9568.35,73.94,TRADE,0.07394,,,,
NSW1,13/7/18 7:30,10014.8,124.1,TRADE,0.1241,,,,
NSW1,13/7/18 8:00,10425.04,160.76,TRADE,0.16076,,,,
NSW1,13/7/18 8:30,10541.95,110.03,TRADE,0.11003,,,,
NSW1,13/7/18 9:00,10427.53,106.02,TRADE,0.10602,,,,
NSW1,13/7/18 9:30,10164.28,91.3,TRADE,0.0913,,,,
NSW1,13/7/18 10:00,9822.99,77.44,TRADE,0.07744,,,,
NSW1,13/7/18 10:30,9470,74.67,TRADE,0.07467,,,,
NSW1,13/7/18 11:00,9191.36,66.09,TRADE,0.06609,,,,
NSW1,13/7/18 11:30,8913.44,62.49,TRADE,0.06249,,,,
NSW1,13/7/18 12:00,8600.78,56.51,TRADE,0.05651,,,,
NSW1,13/7/18 12:30,8514.56,59.82,TRADE,0.05982,,,,
NSW1,13/7/18 13:00,8363.91,59.52,TRADE,0.05952,,,,
NSW1,13/7/18 13:30,8266.14,55.3,TRADE,0.0553,,,,
NSW1,13/7/18 14:00,8146.24,52.54,TRADE,0.05254,,,,
NSW1,13/7/18 14:30,8131.27,52.54,TRADE,0.05254,,,,
NSW1,13/7/18 15:00,8233.35,58.73,TRADE,0.05873,,,,
NSW1,13/7/18 15:30,8331.46,61.78,TRADE,0.06178,,,,
NSW1,13/7/18 16:00,8609.8,76.91,TRADE,0.07691,,,,
NSW1,13/7/18 16:30,9007.59,84.58,TRADE,0.08458,,,,
NSW1,13/7/18 17:00,9499.09,92.09,TRADE,0.09209,,,,
NSW1,13/7/18 17:30,10250.82,98.08,TRADE,0.09808,,,,
NSW1,13/7/18 18:00,10877.32,276.99,TRADE,0.27699,,,,
NSW1,13/7/18 18:30,11012.55,231.86,TRADE,0.23186,,,,
NSW1,13/7/18 19:00,10899.67,256.65,TRADE,0.25665,,,,
NSW1,13/7/18 19:30,10745.51,168.02,TRADE,0.16802,,,,
NSW1,13/7/18 20:00,10626.04,107.48,TRADE,0.10748,,,,
NSW1,13/7/18 20:30,10509.2,98.86,TRADE,0.09886,,,,
NSW1,13/7/18 21:00,10348.6,220.54,TRADE,0.22054,,,,
NSW1,13/7/18 21:30,10116.04,106.06,TRADE,0.10606,,,,
NSW1,13/7/18 22:00,9906.44,95.39,TRADE,0.09539,,,,
NSW1,13/7/18 22:30,9830.79,181.47,TRADE,0.18147,,,,
NSW1,13/7/18 23:00,9573.26,103.04,TRADE,0.10304,,,,
NSW1,13/7/18 23:30,9373.32,96.75,TRADE,0.09675,,,,
NSW1,14/7/18 0:00,9225.49,90.21,TRADE,0.09021,,,,
NSW1,14/7/18 0:30,8912.82,81.5,TRADE,0.0815,,,,
NSW1,14/7/18 1:00,8705.77,76.93,TRADE,0.07693,,,,
NSW1,14/7/18 1:30,8429.47,68.99,TRADE,0.06899,,,,
NSW1,14/7/18 2:00,8186.81,69.56,TRADE,0.06956,,,,
NSW1,14/7/18 2:30,7917.21,62.92,TRADE,0.06292,,,,
NSW1,14/7/18 3:00,7592.6,63.01,TRADE,0.06301,,,,
NSW1,14/7/18 3:30,7381.68,62.23,TRADE,0.06223,,,,
NSW1,14/7/18 4:00,7179.37,61.44,TRADE,0.06144,,,,
NSW1,14/7/18 4:30,7112.22,61.71,TRADE,0.06171,,,,
NSW1,14/7/18 5:00,7154.14,59.13,TRADE,0.05913,,,,
NSW1,14/7/18 5:30,7324.71,57.62,TRADE,0.05762,,,,
NSW1,14/7/18 6:00,7557.79,59.29,TRADE,0.05929,,,,
NSW1,14/7/18 6:30,7945.37,65.02,TRADE,0.06502,,,,
NSW1,14/7/18 7:00,8367,69,TRADE,0.069,,,,
NSW1,14/7/18 7:30,8796.07,90.51,TRADE,0.09051,,,,
NSW1,14/7/18 8:00,9322.8,97.4,TRADE,0.0974,,,,
NSW1,14/7/18 8:30,9625,103,TRADE,0.103,,,,
NSW1,14/7/18 9:00,9732.86,102.54,TRADE,0.10254,,,,
NSW1,14/7/18 9:30,9721.05,96.08,TRADE,0.09608,,,,
NSW1,14/7/18 10:00,9422.38,82.75,TRADE,0.08275,,,,
NSW1,14/7/18 10:30,9145.28,65.27,TRADE,0.06527,,,,
NSW1,14/7/18 11:00,8736.07,55.35,TRADE,0.05535,,,,
NSW1,14/7/18 11:30,8380.6,53.37,TRADE,0.05337,,,,
NSW1,14/7/18 12:00,8055.66,52.52,TRADE,0.05252,,,,
NSW1,14/7/18 12:30,7826.98,52.51,TRADE,0.05251,,,,
NSW1,14/7/18 13:00,7557.52,52.52,TRADE,0.05252,,,,
NSW1,14/7/18 13:30,7498.58,53.44,TRADE,0.05344,,,,
NSW1,14/7/18 14:00,7403.32,52.1,TRADE,0.0521,,,,
NSW1,14/7/18 14:30,7375.92,49.64,TRADE,0.04964,,,,
NSW1,14/7/18 15:00,7495.56,54.42,TRADE,0.05442,,,,
NSW1,14/7/18 15:30,7669.47,54.98,TRADE,0.05498,,,,
NSW1,14/7/18 16:00,8027.65,59.91,TRADE,0.05991,,,,
NSW1,14/7/18 16:30,8454.18,62.04,TRADE,0.06204,,,,
NSW1,14/7/18 17:00,9049.11,84.07,TRADE,0.08407,,,,
NSW1,14/7/18 17:30,9707.05,203.57,TRADE,0.20357,,,,
NSW1,14/7/18 18:00,10411.84,271.85,TRADE,0.27185,,,,
NSW1,14/7/18 18:30,10560.21,216.8,TRADE,0.2168,,,,
NSW1,14/7/18 19:00,10461.8,146.57,TRADE,0.14657,,,,
NSW1,14/7/18 19:30,10365.62,111.08,TRADE,0.11108,,,,
NSW1,14/7/18 20:00,10209.93,117.8,TRADE,0.1178,,,,
NSW1,14/7/18 20:30,10078.35,111.1,TRADE,0.1111,,,,
NSW1,14/7/18 21:00,9954.65,107.31,TRADE,0.10731,,,,
NSW1,14/7/18 21:30,9735.62,107.14,TRADE,0.10714,,,,
NSW1,14/7/18 22:00,9566.16,92.74,TRADE,0.09274,,,,
NSW1,14/7/18 22:30,9512.12,91.29,TRADE,0.09129,,,,
NSW1,14/7/18 23:00,9260.07,84.87,TRADE,0.08487,,,,
NSW1,14/7/18 23:30,9064.63,84.52,TRADE,0.08452,,,,
NSW1,15/7/18 0:00,8903.31,76.39,TRADE,0.07639,,,,
NSW1,15/7/18 0:30,8542.65,62.96,TRADE,0.06296,,,,
NSW1,15/7/18 1:00,8336.02,61.58,TRADE,0.06158,,,,
NSW1,15/7/18 1:30,8035.92,57.35,TRADE,0.05735,,,,
NSW1,15/7/18 2:00,7859.74,61.09,TRADE,0.06109,,,,
NSW1,15/7/18 2:30,7516.76,48.94,TRADE,0.04894,,,,
NSW1,15/7/18 3:00,7260.52,51.78,TRADE,0.05178,,,,
NSW1,15/7/18 3:30,7133.17,51.78,TRADE,0.05178,,,,
NSW1,15/7/18 4:00,6994.93,51.78,TRADE,0.05178,,,,
NSW1,15/7/18 4:30,6966.71,51.78,TRADE,0.05178,,,,
NSW1,15/7/18 5:00,6952.66,54.17,TRADE,0.05417,,,,
NSW1,15/7/18 5:30,7130.92,53.45,TRADE,0.05345,,,,
NSW1,15/7/18 6:00,7333.81,56.41,TRADE,0.05641,,,,
NSW1,15/7/18 6:30,7597.15,56.12,TRADE,0.05612,,,,
NSW1,15/7/18 7:00,7987.03,57.15,TRADE,0.05715,,,,
NSW1,15/7/18 7:30,8401.33,62.53,TRADE,0.06253,,,,
NSW1,15/7/18 8:00,8962.58,68.17,TRADE,0.06817,,,,
NSW1,15/7/18 8:30,9326.8,69.83,TRADE,0.06983,,,,
NSW1,15/7/18 9:00,9520.35,82.46,TRADE,0.08246,,,,
NSW1,15/7/18 9:30,9537.04,75.88,TRADE,0.07588,,,,
NSW1,15/7/18 10:00,9361.58,66.21,TRADE,0.06621,,,,
NSW1,15/7/18 10:30,9092.5,62.24,TRADE,0.06224,,,,
NSW1,15/7/18 11:00,8694.06,49.33,TRADE,0.04933,,,,
NSW1,15/7/18 11:30,8320.3,55.3,TRADE,0.0553,,,,
NSW1,15/7/18 12:00,8001.86,45.67,TRADE,0.04567,,,,
NSW1,15/7/18 12:30,7852.49,52.25,TRADE,0.05225,,,,
NSW1,15/7/18 13:00,7656.27,52.61,TRADE,0.05261,,,,
NSW1,15/7/18 13:30,7530.66,52.39,TRADE,0.05239,,,,
NSW1,15/7/18 14:00,7443.86,49.04,TRADE,0.04904,,,,
NSW1,15/7/18 14:30,7502.92,54.15,TRADE,0.05415,,,,
NSW1,15/7/18 15:00,7563.77,51.71,TRADE,0.05171,,,,
NSW1,15/7/18 15:30,7776.01,58.06,TRADE,0.05806,,,,
NSW1,15/7/18 16:00,8117.49,61.34,TRADE,0.06134,,,,
NSW1,15/7/18 16:30,8599.98,62.85,TRADE,0.06285,,,,
NSW1,15/7/18 17:00,9156.7,65.76,TRADE,0.06576,,,,
NSW1,15/7/18 17:30,10031.53,97.87,TRADE,0.09787,,,,
NSW1,15/7/18 18:00,10818.12,161.23,TRADE,0.16123,,,,
NSW1,15/7/18 18:30,11098.56,287.54,TRADE,0.28754,,,,
NSW1,15/7/18 19:00,11078.12,182.65,TRADE,0.18265,,,,
NSW1,15/7/18 19:30,10922.16,127.92,TRADE,0.12792,,,,
NSW1,15/7/18 20:00,10821.62,135.26,TRADE,0.13526,,,,
NSW1,15/7/18 20:30,10727.77,157.33,TRADE,0.15733,,,,
NSW1,15/7/18 21:00,10450.95,116.06,TRADE,0.11606,,,,
NSW1,15/7/18 21:30,10173,118.21,TRADE,0.11821,,,,
NSW1,15/7/18 22:00,9809.72,101.35,TRADE,0.10135,,,,
NSW1,15/7/18 22:30,9570.6,90.87,TRADE,0.09087,,,,
NSW1,15/7/18 23:00,9159.84,75.03,TRADE,0.07503,,,,
NSW1,15/7/18 23:30,8943.3,70.95,TRADE,0.07095,,,,
NSW1,16/7/18 0:00,8754.87,66.37,TRADE,0.06637,,,,
NSW1,16/7/18 0:30,8516.93,62.66,TRADE,0.06266,,,,
NSW1,16/7/18 1:00,8273.26,61.43,TRADE,0.06143,,,,
NSW1,16/7/18 1:30,8119.05,62.43,TRADE,0.06243,,,,
NSW1,16/7/18 2:00,7907.66,61.65,TRADE,0.06165,,,,
NSW1,16/7/18 2:30,7646.31,61.55,TRADE,0.06155,,,,
NSW1,16/7/18 3:00,7437.18,59.74,TRADE,0.05974,,,,
NSW1,16/7/18 3:30,7343.6,61.14,TRADE,0.06114,,,,
NSW1,16/7/18 4:00,7240.32,60.36,TRADE,0.06036,,,,
NSW1,16/7/18 4:30,7244.12,56.83,TRADE,0.05683,,,,
NSW1,16/7/18 5:00,7414.06,58.56,TRADE,0.05856,,,,
NSW1,16/7/18 5:30,7804.48,58.69,TRADE,0.05869,,,,
NSW1,16/7/18 6:00,8299.39,67.19,TRADE,0.06719,,,,
NSW1,16/7/18 6:30,9090.09,72.5,TRADE,0.0725,,,,
NSW1,16/7/18 7:00,9833.9,161.09,TRADE,0.16109,,,,
NSW1,16/7/18 7:30,10365.4,175.03,TRADE,0.17503,,,,
NSW1,16/7/18 8:00,10883.06,144.2,TRADE,0.1442,,,,
NSW1,16/7/18 8:30,11033.87,153.49,TRADE,0.15349,,,,
NSW1,16/7/18 9:00,10890.49,107.27,TRADE,0.10727,,,,
NSW1,16/7/18 9:30,10723.46,117.81,TRADE,0.11781,,,,
NSW1,16/7/18 10:00,10399.99,88.24,TRADE,0.08824,,,,
NSW1,16/7/18 10:30,10106.67,78.88,TRADE,0.07888,,,,
NSW1,16/7/18 11:00,9741.19,90.25,TRADE,0.09025,,,,
NSW1,16/7/18 11:30,9496.85,87.55,TRADE,0.08755,,,,
NSW1,16/7/18 12:00,9246.39,79.56,TRADE,0.07956,,,,
NSW1,16/7/18 12:30,9121.69,70.4,TRADE,0.0704,,,,
NSW1,16/7/18 13:00,8949.39,76.08,TRADE,0.07608,,,,
NSW1,16/7/18 13:30,8796.63,63.21,TRADE,0.06321,,,,
NSW1,16/7/18 14:00,8807.72,68.52,TRADE,0.06852,,,,
NSW1,16/7/18 14:30,8856.54,73.98,TRADE,0.07398,,,,
NSW1,16/7/18 15:00,8966.19,87.91,TRADE,0.08791,,,,
NSW1,16/7/18 15:30,9057.53,92.6,TRADE,0.0926,,,,
NSW1,16/7/18 16:00,9421.96,96.59,TRADE,0.09659,,,,
NSW1,16/7/18 16:30,9701.28,86.81,TRADE,0.08681,,,,
NSW1,16/7/18 17:00,10255.35,99.99,TRADE,0.09999,,,,
NSW1,16/7/18 17:30,11039.01,142.23,TRADE,0.14223,,,,
NSW1,16/7/18 18:00,11829.32,271.61,TRADE,0.27161,,,,
NSW1,16/7/18 18:30,11862.54,127,TRADE,0.127,,,,
NSW1,16/7/18 19:00,11913.16,107,TRADE,0.107,,,,
NSW1,16/7/18 19:30,11709.67,98.97,TRADE,0.09897,,,,
NSW1,16/7/18 20:00,11519.41,114.66,TRADE,0.11466,,,,
NSW1,16/7/18 20:30,11251.11,115.44,TRADE,0.11544,,,,
NSW1,16/7/18 21:00,11019.74,109.39,TRADE,0.10939,,,,
NSW1,16/7/18 21:30,10624.98,99.42,TRADE,0.09942,,,,
NSW1,16/7/18 22:00,10212.46,86.91,TRADE,0.08691,,,,
NSW1,16/7/18 22:30,9985.28,82.56,TRADE,0.08256,,,,
NSW1,16/7/18 23:00,9511.89,65.29,TRADE,0.06529,,,,
NSW1,16/7/18 23:30,9257.63,63.93,TRADE,0.06393,,,,
NSW1,17/7/18 0:00,9111.11,67.68,TRADE,0.06768,,,,
NSW1,17/7/18 0:30,8815.54,62.38,TRADE,0.06238,,,,
NSW1,17/7/18 1:00,8595.21,61.94,TRADE,0.06194,,,,
NSW1,17/7/18 1:30,8407.54,63.85,TRADE,0.06385,,,,
NSW1,17/7/18 2:00,8204.58,67.35,TRADE,0.06735,,,,
NSW1,17/7/18 2:30,7840,62.99,TRADE,0.06299,,,,
NSW1,17/7/18 3:00,7580.14,54.94,TRADE,0.05494,,,,
NSW1,17/7/18 3:30,7394.07,53.63,TRADE,0.05363,,,,
NSW1,17/7/18 4:00,7286.77,52.8,TRADE,0.0528,,,,
NSW1,17/7/18 4:30,7346.76,51.77,TRADE,0.05177,,,,
NSW1,17/7/18 5:00,7415.14,55.26,TRADE,0.05526,,,,
NSW1,17/7/18 5:30,7804.57,58.13,TRADE,0.05813,,,,
NSW1,17/7/18 6:00,8251.99,58.01,TRADE,0.05801,,,,
NSW1,17/7/18 6:30,9107.53,71.49,TRADE,0.07149,,,,
NSW1,17/7/18 7:00,9794.76,97.03,TRADE,0.09703,,,,
NSW1,17/7/18 7:30,10292.4,108.46,TRADE,0.10846,,,,
NSW1,17/7/18 8:00,10685,112.92,TRADE,0.11292,,,,
NSW1,17/7/18 8:30,10586.92,98.79,TRADE,0.09879,,,,
NSW1,17/7/18 9:00,10219.27,71.99,TRADE,0.07199,,,,
NSW1,17/7/18 9:30,9928.02,64.56,TRADE,0.06456,,,,
NSW1,17/7/18 10:00,9495.96,56.26,TRADE,0.05626,,,,
NSW1,17/7/18 10:30,9211,60.6,TRADE,0.0606,,,,
NSW1,17/7/18 11:00,8898.59,59.66,TRADE,0.05966,,,,
NSW1,17/7/18 11:30,8581.87,57.18,TRADE,0.05718,,,,
NSW1,17/7/18 12:00,8381.56,55.93,TRADE,0.05593,,,,
NSW1,17/7/18 12:30,8180.53,50.89,TRADE,0.05089,,,,
NSW1,17/7/18 13:00,8100.87,54.27,TRADE,0.05427,,,,
NSW1,17/7/18 13:30,8041.23,49.52,TRADE,0.04952,,,,
NSW1,17/7/18 14:00,8008.19,60.06,TRADE,0.06006,,,,
NSW1,17/7/18 14:30,8011.74,59.42,TRADE,0.05942,,,,
NSW1,17/7/18 15:00,8050.47,62.8,TRADE,0.0628,,,,
NSW1,17/7/18 15:30,8183.43,58.2,TRADE,0.0582,,,,
NSW1,17/7/18 16:00,8363.54,65.23,TRADE,0.06523,,,,
NSW1,17/7/18 16:30,8657,68.65,TRADE,0.06865,,,,
NSW1,17/7/18 17:00,9125.55,74.06,TRADE,0.07406,,,,
NSW1,17/7/18 17:30,9864.74,89.48,TRADE,0.08948,,,,
NSW1,17/7/18 18:00,10579.52,102.4,TRADE,0.1024,,,,
NSW1,17/7/18 18:30,10702.17,108.98,TRADE,0.10898,,,,
NSW1,17/7/18 19:00,10715.61,170.43,TRADE,0.17043,,,,
NSW1,17/7/18 19:30,10526.54,110.98,TRADE,0.11098,,,,
NSW1,17/7/18 20:00,10362.28,110.04,TRADE,0.11004,,,,
NSW1,17/7/18 20:30,10135.07,106.97,TRADE,0.10697,,,,
NSW1,17/7/18 21:00,9914.34,94.78,TRADE,0.09478,,,,
NSW1,17/7/18 21:30,9652.4,86.79,TRADE,0.08679,,,,
NSW1,17/7/18 22:00,9285.43,79.52,TRADE,0.07952,,,,
NSW1,17/7/18 22:30,9202.85,86.55,TRADE,0.08655,,,,
NSW1,17/7/18 23:00,8847.1,74.17,TRADE,0.07417,,,,
NSW1,17/7/18 23:30,8718.14,69.24,TRADE,0.06924,,,,
NSW1,18/7/18 0:00,8552.81,65.3,TRADE,0.0653,,,,
NSW1,18/7/18 0:30,8309.56,59.47,TRADE,0.05947,,,,
NSW1,18/7/18 1:00,8087.18,56.54,TRADE,0.05654,,,,
NSW1,18/7/18 1:30,7911.53,60.63,TRADE,0.06063,,,,
NSW1,18/7/18 2:00,7685.41,60.17,TRADE,0.06017,,,,
NSW1,18/7/18 2:30,7345.7,53.32,TRADE,0.05332,,,,
NSW1,18/7/18 3:00,7079.14,54.12,TRADE,0.05412,,,,
NSW1,18/7/18 3:30,6959.4,52.77,TRADE,0.05277,,,,
NSW1,18/7/18 4:00,6833.81,49.52,TRADE,0.04952,,,,
NSW1,18/7/18 4:30,6878.99,52.81,TRADE,0.05281,,,,
NSW1,18/7/18 5:00,6929.83,52.66,TRADE,0.05266,,,,
NSW1,18/7/18 5:30,7318.54,58.31,TRADE,0.05831,,,,
NSW1,18/7/18 6:00,7670.45,61.15,TRADE,0.06115,,,,
NSW1,18/7/18 6:30,8401.02,63.71,TRADE,0.06371,,,,
NSW1,18/7/18 7:00,8964.35,127.8,TRADE,0.1278,,,,
NSW1,18/7/18 7:30,9365.64,130.65,TRADE,0.13065,,,,
NSW1,18/7/18 8:00,9575.06,92.89,TRADE,0.09289,,,,
NSW1,18/7/18 8:30,9581.56,86.08,TRADE,0.08608,,,,
NSW1,18/7/18 9:00,9341.68,73.05,TRADE,0.07305,,,,
NSW1,18/7/18 9:30,9135.72,69.23,TRADE,0.06923,,,,
NSW1,18/7/18 10:00,8809.3,61.5,TRADE,0.0615,,,,
NSW1,18/7/18 10:30,8604.74,62.96,TRADE,0.06296,,,,
NSW1,18/7/18 11:00,8378.57,59.65,TRADE,0.05965,,,,
NSW1,18/7/18 11:30,8141.87,54.23,TRADE,0.05423,,,,
NSW1,18/7/18 12:00,8008.46,54.22,TRADE,0.05422,,,,
NSW1,18/7/18 12:30,7848.67,52.24,TRADE,0.05224,,,,
NSW1,18/7/18 13:00,7756.33,52.62,TRADE,0.05262,,,,
NSW1,18/7/18 13:30,7731.22,54.34,TRADE,0.05434,,,,
NSW1,18/7/18 14:00,7708.22,53.03,TRADE,0.05303,,,,
NSW1,18/7/18 14:30,7750.99,53.67,TRADE,0.05367,,,,
NSW1,18/7/18 15:00,7839.91,54.48,TRADE,0.05448,,,,
NSW1,18/7/18 15:30,7936,52.97,TRADE,0.05297,,,,
NSW1,18/7/18 16:00,8110.01,60.79,TRADE,0.06079,,,,
NSW1,18/7/18 16:30,8396.45,61.97,TRADE,0.06197,,,,
NSW1,18/7/18 17:00,8797.13,65.46,TRADE,0.06546,,,,
NSW1,18/7/18 17:30,9455.68,79.78,TRADE,0.07978,,,,
NSW1,18/7/18 18:00,10207.1,102.7,TRADE,0.1027,,,,
NSW1,18/7/18 18:30,10355.71,110.44,TRADE,0.11044,,,,
NSW1,18/7/18 19:00,10352.78,105.71,TRADE,0.10571,,,,
NSW1,18/7/18 19:30,10241.97,97.01,TRADE,0.09701,,,,
NSW1,18/7/18 20:00,10102.21,96.41,TRADE,0.09641,,,,
NSW1,18/7/18 20:30,10032.55,100.42,TRADE,0.10042,,,,
NSW1,18/7/18 21:00,9807.08,92.34,TRADE,0.09234,,,,
NSW1,18/7/18 21:30,9639.18,89.28,TRADE,0.08928,,,,
NSW1,18/7/18 22:00,9320.13,74.65,TRADE,0.07465,,,,
NSW1,18/7/18 22:30,9266.07,75.24,TRADE,0.07524,,,,
NSW1,18/7/18 23:00,8957.65,62.66,TRADE,0.06266,,,,
NSW1,18/7/18 23:30,8789.66,64.31,TRADE,0.06431,,,,
NSW1,19/7/18 0:00,8658.46,66.25,TRADE,0.06625,,,,
NSW1,19/7/18 0:30,8433.03,56.73,TRADE,0.05673,,,,
NSW1,19/7/18 1:00,8217.74,54.31,TRADE,0.05431,,,,
NSW1,19/7/18 1:30,7994.45,54.75,TRADE,0.05475,,,,
NSW1,19/7/18 2:00,7798.18,60.41,TRADE,0.06041,,,,
NSW1,19/7/18 2:30,7443.62,53.11,TRADE,0.05311,,,,
NSW1,19/7/18 3:00,7253.6,51.01,TRADE,0.05101,,,,
NSW1,19/7/18 3:30,7020.79,50.41,TRADE,0.05041,,,,
NSW1,19/7/18 4:00,6958.22,52.53,TRADE,0.05253,,,,
NSW1,19/7/18 4:30,7039.86,52.48,TRADE,0.05248,,,,
NSW1,19/7/18 5:00,7141.19,55.56,TRADE,0.05556,,,,
NSW1,19/7/18 5:30,7565.23,59.17,TRADE,0.05917,,,,
NSW1,19/7/18 6:00,8037.17,59.89,TRADE,0.05989,,,,
NSW1,19/7/18 6:30,8786.15,79.44,TRADE,0.07944,,,,
NSW1,19/7/18 7:00,9450.06,171.06,TRADE,0.17106,,,,
NSW1,19/7/18 7:30,9943.74,106.93,TRADE,0.10693,,,,
NSW1,19/7/18 8:00,10234.03,135.63,TRADE,0.13563,,,,
NSW1,19/7/18 8:30,10198.94,104.43,TRADE,0.10443,,,,
NSW1,19/7/18 9:00,10061.64,90.43,TRADE,0.09043,,,,
NSW1,19/7/18 9:30,9806.73,83.68,TRADE,0.08368,,,,
NSW1,19/7/18 10:00,9499.36,77.41,TRADE,0.07741,,,,
NSW1,19/7/18 10:30,9253.07,77.3,TRADE,0.0773,,,,
NSW1,19/7/18 11:00,9069.38,67.95,TRADE,0.06795,,,,
NSW1,19/7/18 11:30,8766.73,52.24,TRADE,0.05224,,,,
NSW1,19/7/18 12:00,8587.5,54.26,TRADE,0.05426,,,,
NSW1,19/7/18 12:30,8452.75,60.26,TRADE,0.06026,,,,
NSW1,19/7/18 13:00,8333.91,61.2,TRADE,0.0612,,,,
NSW1,19/7/18 13:30,8217.73,56.73,TRADE,0.05673,,,,
NSW1,19/7/18 14:00,8193.99,62.56,TRADE,0.06256,,,,
NSW1,19/7/18 14:30,8100.71,59.79,TRADE,0.05979,,,,
NSW1,19/7/18 15:00,8168.44,64.2,TRADE,0.0642,,,,
NSW1,19/7/18 15:30,8263.03,71.17,TRADE,0.07117,,,,
NSW1,19/7/18 16:00,8386.58,80.64,TRADE,0.08064,,,,
NSW1,19/7/18 16:30,8633.95,96.57,TRADE,0.09657,,,,
NSW1,19/7/18 17:00,9002.17,90.58,TRADE,0.09058,,,,
NSW1,19/7/18 17:30,9693.33,87.74,TRADE,0.08774,,,,
NSW1,19/7/18 18:00,10374.01,96.14,TRADE,0.09614,,,,
NSW1,19/7/18 18:30,10571.66,136.77,TRADE,0.13677,,,,
NSW1,19/7/18 19:00,10584.04,197.29,TRADE,0.19729,,,,
NSW1,19/7/18 19:30,10389.62,103.24,TRADE,0.10324,,,,
NSW1,19/7/18 20:00,10264.81,105.81,TRADE,0.10581,,,,
NSW1,19/7/18 20:30,10157.73,106.56,TRADE,0.10656,,,,
NSW1,19/7/18 21:00,9968.14,104.32,TRADE,0.10432,,,,
NSW1,19/7/18 21:30,9714.76,135.66,TRADE,0.13566,,,,
NSW1,19/7/18 22:00,9448,91.92,TRADE,0.09192,,,,
